"","tag","freq","prop","pct"
"333","woman",627,0.00420263821116414,0.936374089689536
"334","shack",625,0.00418923266663092,0.936182445381372
"335","herb",620,0.00415571880529787,0.935990801073208
"336","head",614,0.00411550217169821,0.935799156765044
"337","dock",611,0.00409539385489839,0.93560751245688
"338","angle",593,0.00397474395409942,0.935320045994634
"339","sailing",593,0.00397474395409942,0.935320045994634
"340","classic",592,0.00396804118183281,0.935032579532388
"341","hand",585,0.00392112177596654,0.934840935224224
"342","snapshot",583,0.00390771623143332,0.93464929091606
"343","entertainment",578,0.00387420237010027,0.934457646607896
"344","winter storm",577,0.00386749959783366,0.934266002299732
"345","boy",572,0.00383398573650062,0.934074357991568
"346","outerwear",571,0.00382728296423401,0.933882713683404
"347","clothing",565,0.00378706633063435,0.93369106937524
"348","automotive tire",562,0.00376695801383452,0.933499425067076
"349","rapid",556,0.00372674138023487,0.933307780758911
"350","product design",551,0.00369322751890182,0.933116136450747
"351","texture",550,0.00368652474663521,0.932924492142583
"352","barn",548,0.00367311920210199,0.932637025680337
"353","sculpture",548,0.00367311920210199,0.932637025680337
"354","arctic",546,0.00365971365756877,0.932349559218091
"355","brush footed butterfly",542,0.00363290256850233,0.931966270601763
"356","chin",542,0.00363290256850233,0.931966270601763
"357","glacial landform",542,0.00363290256850233,0.931966270601763
"358","terrestrial animal",541,0.00362619979623572,0.931582981985435
"359","ship",539,0.0036127942517025,0.931295515523189
"360","white",539,0.0036127942517025,0.931295515523189
